ProductID,Date,Price
920038,09.05.2024,65799.00
920038,10.05.2024,65799.00
920038,11.05.2024,65764.01
920038,12.05.2024,65799.00
920038,13.05.2024,65799.00
920038,14.05.2024,65999.00
920038,15.05.2024,65889.00
920038,16.05.2024,65599.00
920038,17.05.2024,65565.00
920038,18.05.2024,64715.00
920038,19.05.2024,64715.00
920038,20.05.2024,64715.00
920038,21.05.2024,64999.00
920038,22.05.2024,64999.00
920038,23.05.2024,64175.00
920038,24.05.2024,64136.40
920038,25.05.2024,63499.00
920038,26.05.2024,63499.00
920038,27.05.2024,61499.00
920038,28.05.2024,62899.90
920038,29.05.2024,62479.75
920038,30.05.2024,61998.00
920038,31.05.2024,61749.05
920038,01.06.2024,61998.00
920038,02.06.2024,61999.00
920038,03.06.2024,61999.00
920038,04.06.2024,61499.00
920038,05.06.2024,61499.00
920038,06.06.2024,61499.00
920038,07.06.2024,61399.00
920038,08.06.2024,61227.70
920038,09.06.2024,61199.00
920038,10.06.2024,61199.00
920038,11.06.2024,61227.70
920038,12.06.2024,61099.00
920038,13.06.2024,60981.22
920038,14.06.2024,60981.22
920038,15.06.2024,59999.00
920038,16.06.2024,60981.22
920038,17.06.2024,60981.22
920038,18.06.2024,60981.22
920038,19.06.2024,60981.22
920038,20.06.2024,58959.00
920038,21.06.2024,60981.22
920038,22.06.2024,60981.22
920038,23.06.2024,60981.22
920038,24.06.2024,60981.22
920038,25.06.2024,60937.50
920038,26.06.2024,63148.00
920038,27.06.2024,63132.21
920038,28.06.2024,63132.21
920038,29.06.2024,63132.21
920038,30.06.2024,63132.21
920038,01.07.2024,61350.00
920038,02.07.2024,61350.00
920038,03.07.2024,61389.00
920038,04.07.2024,59000.00
920038,05.07.2024,61000.00
920038,06.07.2024,62085.41
920038,07.07.2024,62354.95
920038,08.07.2024,62354.95
920038,09.07.2024,61899.00
920038,10.07.2024,62354.95
920038,11.07.2024,61499.00
920038,12.07.2024,62354.95
920038,13.07.2024,62354.95
920038,14.07.2024,62354.95
920038,15.07.2024,62354.95
920038,16.07.2024,61499.00
920038,17.07.2024,61399.00
920038,18.07.2024,61399.00
920038,19.07.2024,60899.00
920038,20.07.2024,59999.00
920038,21.07.2024,59999.00
920038,22.07.2024,59999.00
920038,23.07.2024,60480.00
920038,26.07.2024,61938.00
920038,27.07.2024,62699.00
920038,28.07.2024,62993.82
920038,29.07.2024,60787.00
920038,30.07.2024,62989.00
920038,31.07.2024,60857.33
920038,01.08.2024,62109.00
920038,02.08.2024,62050.51
920038,03.08.2024,62050.51
920038,04.08.2024,62099.00
920038,05.08.2024,61449.00
920038,06.08.2024,61248.96
920038,07.08.2024,58685.00
920038,08.08.2024,58685.00
920038,09.08.2024,62400.00
920038,10.08.2024,61867.85
920038,11.08.2024,61867.85
920038,12.08.2024,61912.50
920038,13.08.2024,61815.00
920038,14.08.2024,61799.00
920038,15.08.2024,62749.00
920038,16.08.2024,62749.00
920038,17.08.2024,62399.00
920038,18.08.2024,62105.06
920038,19.08.2024,62499.00
920038,20.08.2024,62329.00
920038,21.08.2024,62749.00
920038,22.08.2024,62729.00
920038,23.08.2024,62749.00
920038,24.08.2024,63399.00
920038,25.08.2024,62074.04
920038,26.08.2024,63081.66
920038,27.08.2024,62887.50
920038,28.08.2024,63081.66
920038,29.08.2024,63081.66
920038,30.08.2024,64099.00
920038,31.08.2024,63926.50
920038,01.09.2024,63553.46
920038,02.09.2024,63745.00
920038,03.09.2024,63030.00
920038,04.09.2024,63899.00
920038,05.09.2024,63899.00
920038,06.09.2024,63499.00
920038,08.09.2024,63030.00
920038,09.09.2024,63399.00
920038,10.09.2024,63399.00
920038,11.09.2024,62606.25
920038,12.09.2024,61937.00
920038,16.09.2024,59499.00
920038,17.09.2024,59499.00
920038,18.09.2024,61999.00
920038,19.09.2024,61999.00
920038,20.09.2024,61999.00
920038,21.09.2024,62207.04
920038,22.09.2024,62657.75
920038,23.09.2024,62595.00
920038,24.09.2024,62008.83
920038,25.09.2024,61983.00
920038,26.09.2024,61844.05
920038,27.09.2024,61983.00
920038,28.09.2024,62999.00
920038,29.09.2024,64125.00
920038,30.09.2024,62699.04
920038,01.10.2024,60799.05
920038,02.10.2024,61449.00
920038,03.10.2024,64399.00
920038,04.10.2024,63175.00
920038,05.10.2024,63806.33
920038,06.10.2024,62177.50
920038,07.10.2024,63227.15
920038,08.10.2024,63227.15
920038,09.10.2024,63227.15
920038,10.10.2024,63365.00
920038,11.10.2024,63199.00
920038,14.10.2024,63299.00
920038,15.10.2024,64338.90
920038,16.10.2024,63999.00
920038,17.10.2024,64125.00
920038,18.10.2024,64675.10
920038,19.10.2024,64837.50
920038,20.10.2024,64863.33
920038,21.10.2024,63887.50
920038,22.10.2024,64699.00
920038,23.10.2024,65040.00
920038,24.10.2024,64940.56
920038,25.10.2024,63359.04
920038,26.10.2024,63359.04
920038,27.10.2024,63174.05
920038,28.10.2024,64504.05
920038,29.10.2024,51899.00
920038,30.10.2024,63999.00
920038,31.10.2024,64642.10
920038,01.11.2024,61725.51
920038,02.11.2024,56800.00
920038,03.11.2024,54800.00
920038,04.11.2024,51800.00
920038,05.11.2024,55100.00
920038,06.11.2024,61243.58
920038,07.11.2024,60049.50
920038,08.11.2024,61060.04
920038,09.11.2024,60877.04
920038,10.11.2024,60755.34
920038,11.11.2024,60299.00
920038,12.11.2024,60378.06
920038,13.11.2024,60378.06
920038,14.11.2024,60378.06
920038,15.11.2024,52049.00
920038,16.11.2024,60281.17
920038,17.11.2024,53550.00
920038,18.11.2024,60378.06
920038,19.11.2024,60299.00
920038,20.11.2024,50449.00
920038,21.11.2024,60378.06
920038,22.11.2024,52749.00
920038,23.11.2024,53449.00
920038,24.11.2024,54449.00
920038,25.11.2024,60107.51
920038,26.11.2024,51500.00
920038,27.11.2024,60499.00
920038,28.11.2024,59999.00
920038,29.11.2024,60347.06
920038,30.11.2024,60347.06
920038,01.12.2024,60618.86
920038,02.12.2024,60618.86
920038,03.12.2024,60864.00
920038,04.12.2024,60864.00
920038,05.12.2024,61399.00
920038,06.12.2024,61630.08
920038,07.12.2024,50999.00
920038,08.12.2024,62121.60
920038,09.12.2024,62445.00
920038,10.12.2024,63699.00
920038,11.12.2024,63699.00
920038,12.12.2024,64599.00
920038,13.12.2024,63699.00
920038,14.12.2024,65199.00
920038,15.12.2024,65798.00
920038,16.12.2024,65703.39
920038,17.12.2024,63939.08
920038,18.12.2024,63939.08
920038,19.12.2024,50000.00
920038,20.12.2024,65599.00
920038,21.12.2024,61100.00
920038,22.12.2024,61100.00
920038,23.12.2024,65549.00
920038,24.12.2024,64399.08
920038,25.12.2024,50290.00
920038,26.12.2024,64599.00
920038,27.12.2024,64664.64
920038,28.12.2024,65679.27
920038,29.12.2024,65679.27
920038,30.12.2024,53109.06
920038,31.12.2024,65799.00
920038,01.01.2025,64288.99
920038,02.01.2025,66799.00
920038,03.01.2025,67680.00
920038,04.01.2025,58499.00
920038,05.01.2025,50280.00
920038,06.01.2025,67899.00
920038,07.01.2025,66949.00
920038,08.01.2025,62310.00
920038,09.01.2025,65349.00
920038,10.01.2025,63999.00
920038,11.01.2025,63999.00
920038,12.01.2025,66276.05
920038,13.01.2025,66249.00
920038,14.01.2025,66249.00
920038,15.01.2025,65637.00
920038,16.01.2025,65637.00
920038,17.01.2025,64365.00
920038,18.01.2025,65699.00
920038,19.01.2025,64400.00
920038,20.01.2025,65599.00
920038,21.01.2025,65599.00
920038,22.01.2025,65499.00
920038,23.01.2025,65499.00
920038,24.01.2025,64269.00
920038,25.01.2025,64269.00
920038,26.01.2025,65499.00
920038,27.01.2025,65409.70
920038,28.01.2025,65349.00
920038,29.01.2025,65349.00
920038,30.01.2025,65449.00
920038,31.01.2025,56999.00
920038,01.02.2025,66149.02
920038,02.02.2025,66590.02
920038,03.02.2025,65849.00
920038,04.02.2025,65835.00
920038,05.02.2025,65499.00
920038,06.02.2025,65499.00
920038,07.02.2025,62199.00
920038,08.02.2025,66599.10
920038,09.02.2025,66599.10
920038,10.02.2025,66517.52
920038,11.02.2025,66599.10
920038,12.02.2025,66599.10
920038,13.02.2025,66599.10
920038,14.02.2025,66599.10
920038,15.02.2025,66599.10
920038,16.02.2025,67518.00
920038,17.02.2025,66599.10
920038,18.02.2025,66599.10
920038,19.02.2025,66599.10
920038,20.02.2025,66528.00
920038,21.02.2025,66528.00
920038,22.02.2025,66528.00
920038,23.02.2025,68512.70
920038,24.02.2025,68763.21
920038,25.02.2025,67989.00
920038,26.02.2025,69400.00
920038,27.02.2025,51999.00
920038,28.02.2025,67539.00
920038,01.03.2025,67000.00
920038,02.03.2025,68400.00
920038,03.03.2025,51999.00
920038,04.03.2025,68062.50
920038,05.03.2025,68062.50
920038,06.03.2025,68199.00
920038,07.03.2025,68199.00
920038,08.03.2025,68199.00
920038,09.03.2025,68199.00
920038,10.03.2025,67980.00
920038,11.03.2025,66935.00
920038,12.03.2025,68000.00
920038,13.03.2025,66286.00
920038,14.03.2025,66199.00
920038,15.03.2025,66199.00
920038,16.03.2025,65999.00
920038,17.03.2025,66129.00
920038,18.03.2025,65748.20
920038,19.03.2025,65599.00
920038,20.03.2025,65800.00
920038,21.03.2025,65669.01
920038,22.03.2025,60989.00
920038,23.03.2025,65669.01
920038,24.03.2025,65650.00
920038,25.03.2025,65569.51
920038,26.03.2025,64000.00
920038,27.03.2025,64000.00
920038,28.03.2025,64749.00
920038,29.03.2025,64749.00
920038,30.03.2025,64749.00
920038,31.03.2025,64749.00
920038,01.04.2025,64749.00
920038,02.04.2025,64749.00
920038,03.04.2025,64190.00
920038,04.04.2025,64190.00
920038,05.04.2025,64149.00
920038,06.04.2025,64099.00
920038,07.04.2025,64099.00
920038,08.04.2025,64140.00
920038,09.04.2025,63099.00
920038,10.04.2025,63099.00
920038,11.04.2025,64099.00
920038,12.04.2025,64099.00
920038,13.04.2025,64149.00
920038,15.04.2025,64140.00
920038,16.04.2025,64140.00
920038,17.04.2025,64140.00
920038,18.04.2025,64149.00
920038,19.04.2025,64696.00
920038,20.04.2025,64600.00
920038,21.04.2025,64696.50
920038,22.04.2025,64696.50
920038,23.04.2025,64696.50
920038,24.04.2025,64696.50
920038,25.04.2025,64696.50
920038,26.04.2025,64696.50
920038,27.04.2025,64696.50
920038,28.04.2025,63799.00
920038,29.04.2025,63799.00
920038,30.04.2025,63799.00
920038,01.05.2025,63799.00
920038,02.05.2025,63799.00
920038,03.05.2025,63799.00
920038,04.05.2025,63200.00
920038,05.05.2025,63799.00
920038,06.05.2025,63099.00
920038,07.05.2025,63670.80
920038,08.05.2025,63739.00
920038,09.05.2025,63739.00
920038,10.05.2025,63651.00
920038,11.05.2025,63110.04
920038,12.05.2025,63110.04
920038,13.05.2025,63598.28
920038,14.05.2025,63598.28
920038,15.05.2025,63549.00
920038,16.05.2025,64000.00
920038,17.05.2025,64000.00
920038,18.05.2025,64007.78
920038,19.05.2025,63690.00
920038,20.05.2025,63690.00
920038,21.05.2025,63690.00
920038,22.05.2025,64007.78
920038,23.05.2025,64007.78
920038,24.05.2025,64007.78
920038,25.05.2025,64032.02
920038,26.05.2025,63099.00
920038,27.05.2025,64000.00
920038,28.05.2025,61759.04
920038,29.05.2025,63700.00
920038,30.05.2025,61010.38
920038,31.05.2025,61010.38
920038,01.06.2025,61899.00
920038,02.06.2025,61899.00
920038,03.06.2025,61899.00
920038,04.06.2025,61010.38
920038,05.06.2025,61010.38
920038,06.06.2025,61680.00
920038,12.06.2025,63799.00
920038,13.06.2025,63799.00
920038,14.06.2025,63799.00
920038,15.06.2025,63799.00
920038,16.06.2025,63799.00
966543,"[""02.03.2025",79999.00
966543,03.03.2025,79999.00
966543,04.03.2025,79999.00
966543,05.03.2025,79999.00
966543,06.03.2025,79999.00
966543,07.03.2025,79999.00
966543,08.03.2025,79999.00
966543,09.03.2025,79999.00
966543,10.03.2025,79999.00
966543,11.03.2025,79999.00
966543,12.03.2025,79999.00
966543,13.03.2025,79999.00
966543,14.03.2025,79999.00
966543,15.03.2025,79999.00
966543,16.03.2025,79999.00
966543,17.03.2025,79999.00
966543,18.03.2025,79999.00
966543,19.03.2025,75311.00
966543,20.03.2025,75311.00
966543,21.03.2025,75311.00
966543,22.03.2025,75311.00
966543,23.03.2025,76899.00
966543,24.03.2025,76899.00
966543,25.03.2025,76899.00
966543,26.03.2025,76899.00
966543,27.03.2025,76899.00
966543,28.03.2025,76899.00
966543,29.03.2025,76899.00
966543,30.03.2025,76899.00
966543,31.03.2025,76899.00
966543,01.04.2025,76899.00
966543,02.04.2025,79999.00
966543,03.04.2025,79999.00
966543,04.04.2025,79999.00
966543,05.04.2025,79999.00
966543,06.04.2025,79999.00
966543,07.04.2025,76999.00
966543,08.04.2025,76899.00
966543,09.04.2025,78999.00
966543,10.04.2025,78999.00
966543,11.04.2025,78999.00
966543,12.04.2025,78999.00
966543,13.04.2025,78999.00
966543,14.04.2025,78999.00
966543,15.04.2025,78999.00
966543,16.04.2025,78999.00
966543,17.04.2025,78999.00
966543,18.04.2025,78999.00
966543,19.04.2025,86669.00
966543,20.04.2025,86669.00
966543,21.04.2025,79999.00
966543,22.04.2025,79999.00
966543,23.04.2025,79999.00
966543,24.04.2025,79999.00
966543,25.04.2025,79899.00
966543,26.04.2025,79899.00
966543,27.04.2025,79899.00
966543,28.04.2025,79899.00
966543,29.04.2025,78999.00
966543,30.04.2025,78999.00
966543,01.05.2025,78998.88
966543,02.05.2025,78998.88
966543,03.05.2025,78998.88
966543,04.05.2025,77999.00
966543,05.05.2025,77999.00
966543,06.05.2025,77999.00
966543,07.05.2025,75689.00
966543,08.05.2025,75499.00
966543,09.05.2025,72499.00
966543,10.05.2025,72499.00
966543,11.05.2025,72499.00
966543,12.05.2025,72499.00
966543,13.05.2025,72499.00
966543,14.05.2025,72499.00
966543,15.05.2025,72499.00
966543,16.05.2025,72499.00
966543,17.05.2025,72499.00
966543,18.05.2025,72499.00
966543,19.05.2025,72499.00
966543,20.05.2025,72498.99
966543,21.05.2025,69999.00
966543,22.05.2025,72299.00
966543,23.05.2025,72299.00
966543,24.05.2025,72299.00
966543,25.05.2025,72299.00
966543,26.05.2025,72199.00
966543,27.05.2025,72199.00
966543,28.05.2025,72199.00
966543,29.05.2025,72199.00
966543,30.05.2025,72199.00
966543,31.05.2025,72249.00
966543,01.06.2025,72249.00
966543,02.06.2025,72249.00
966543,03.06.2025,72249.00
966543,04.06.2025,72499.00
966543,05.06.2025,72499.00
966543,06.06.2025,72499.00
966543,12.06.2025,72449.17
966543,13.06.2025,72449.17
966543,14.06.2025,72449.17
966543,15.06.2025,72449.17
966543,16.06.2025,72449.17
968786,"[""10.02.2025",59999.00
968786,11.02.2025,59999.00
968786,12.02.2025,57999.00
968786,13.02.2025,57999.00
968786,14.02.2025,57999.00
968786,15.02.2025,57999.00
968786,16.02.2025,57999.00
968786,17.02.2025,57989.00
968786,18.02.2025,57499.00
968786,19.02.2025,57499.00
968786,20.02.2025,56999.00
968786,21.02.2025,56999.00
968786,22.02.2025,56999.00
968786,23.02.2025,56999.00
968786,24.02.2025,56999.00
968786,25.02.2025,56999.00
968786,26.02.2025,53359.08
968786,27.02.2025,53359.08
968786,28.02.2025,56999.00
968786,01.03.2025,56999.00
968786,02.03.2025,56999.00
968786,03.03.2025,56999.00
968786,04.03.2025,57416.54
968786,05.03.2025,56999.05
968786,06.03.2025,56999.05
968786,07.03.2025,57416.54
968786,08.03.2025,57416.54
968786,09.03.2025,57416.54
968786,10.03.2025,59999.00
968786,11.03.2025,54999.00
968786,12.03.2025,54999.00
968786,13.03.2025,56999.05
968786,14.03.2025,54999.00
968786,15.03.2025,57416.54
968786,16.03.2025,57416.54
968786,17.03.2025,56399.06
968786,18.03.2025,56349.00
968786,19.03.2025,56349.00
968786,20.03.2025,57215.04
968786,21.03.2025,57215.04
968786,22.03.2025,57215.04
968786,23.03.2025,57215.04
968786,24.03.2025,57215.04
968786,25.03.2025,57215.04
968786,26.03.2025,57214.08
968786,27.03.2025,57214.08
968786,28.03.2025,58279.06
968786,29.03.2025,58279.06
968786,30.03.2025,58279.06
968786,31.03.2025,58279.06
968786,01.04.2025,57100.00
968786,02.04.2025,57100.00
968786,03.04.2025,57049.00
968786,04.04.2025,53549.10
968786,05.04.2025,53549.10
968786,06.04.2025,58499.00
968786,07.04.2025,53549.10
968786,08.04.2025,53549.10
968786,09.04.2025,53999.10
968786,10.04.2025,53999.10
968786,11.04.2025,53999.10
968786,12.04.2025,57049.00
968786,13.04.2025,57049.00
968786,14.04.2025,56159.04
968786,15.04.2025,56159.04
968786,16.04.2025,57499.00
968786,17.04.2025,57499.00
968786,18.04.2025,57499.00
968786,19.04.2025,57499.00
968786,20.04.2025,57499.00
968786,21.04.2025,56499.00
968786,22.04.2025,56499.00
968786,23.04.2025,56499.00
968786,24.04.2025,56499.00
968786,25.04.2025,56499.00
968786,26.04.2025,56499.00
968786,27.04.2025,56499.00
968786,28.04.2025,56499.00
968786,29.04.2025,56499.00
968786,30.04.2025,56499.00
968786,01.05.2025,56499.00
968786,02.05.2025,55199.08
968786,03.05.2025,55199.08
968786,04.05.2025,52999.00
968786,05.05.2025,52899.00
968786,06.05.2025,52899.00
968786,07.05.2025,52249.05
968786,08.05.2025,52249.05
968786,09.05.2025,52859.78
968786,10.05.2025,52859.78
968786,11.05.2025,52859.78
968786,12.05.2025,54999.00
968786,13.05.2025,54949.00
968786,14.05.2025,54949.00
968786,15.05.2025,54599.00
968786,16.05.2025,53507.02
968786,17.05.2025,53507.02
968786,18.05.2025,53507.02
968786,19.05.2025,54599.00
968786,20.05.2025,53499.00
968786,21.05.2025,52699.00
968786,22.05.2025,52699.00
968786,23.05.2025,52999.00
968786,24.05.2025,52859.78
968786,25.05.2025,52859.78
968786,26.05.2025,52859.78
968786,27.05.2025,52859.78
968786,28.05.2025,52859.78
968786,29.05.2025,52859.78
968786,30.05.2025,52804.19
968786,31.05.2025,52804.19
968786,01.06.2025,53299.00
968786,02.06.2025,53299.00
968786,03.06.2025,53299.00
968786,04.06.2025,53121.44
968786,05.06.2025,52928.98
968786,06.06.2025,52928.98
968786,12.06.2025,52999.00
968786,13.06.2025,52999.00
968786,14.06.2025,52999.00
968786,15.06.2025,52999.00
968786,16.06.2025,52999.00
960937,"[""17.01.2025",64999.00
960937,18.01.2025,64999.00
960937,19.01.2025,64999.00
960937,20.01.2025,64999.00
960937,21.01.2025,64999.00
960937,22.01.2025,64999.00
960937,23.01.2025,62999.10
960937,24.01.2025,62999.10
960937,25.01.2025,62999.10
960937,26.01.2025,62999.10
960937,27.01.2025,62999.10
960937,28.01.2025,64998.96
960937,29.01.2025,64998.96
960937,30.01.2025,64998.96
960937,31.01.2025,69999.00
960937,01.02.2025,69999.00
960937,02.02.2025,69999.00
960937,03.02.2025,64999.00
960937,04.02.2025,62999.10
960937,05.02.2025,62999.10
960937,06.02.2025,62999.10
960937,07.02.2025,62999.10
960937,08.02.2025,64999.00
960937,09.02.2025,64999.00
960937,10.02.2025,64999.00
960937,11.02.2025,64999.00
960937,12.02.2025,64999.00
960937,13.02.2025,64999.00
960937,14.02.2025,64999.00
960937,15.02.2025,64999.00
960937,16.02.2025,64999.00
960937,17.02.2025,64999.00
960937,18.02.2025,64999.00
960937,19.02.2025,64999.00
960937,20.02.2025,64999.00
960937,21.02.2025,64999.00
960937,22.02.2025,64999.00
960937,23.02.2025,64999.00
960937,24.02.2025,64999.00
960937,25.02.2025,64999.00
960937,26.02.2025,64999.00
960937,27.02.2025,64999.00
960937,28.02.2025,64999.00
960937,01.03.2025,64999.00
960937,02.03.2025,64999.00
960937,03.03.2025,64999.00
960937,04.03.2025,64999.00
960937,05.03.2025,64999.00
960937,06.03.2025,64999.00
960937,07.03.2025,64999.00
960937,08.03.2025,64999.00
960937,09.03.2025,64999.00
960937,10.03.2025,64999.00
960937,11.03.2025,64999.00
960937,12.03.2025,64999.00
960937,13.03.2025,64999.00
960937,14.03.2025,64999.00
960937,15.03.2025,64999.00
960937,16.03.2025,64999.00
960937,17.03.2025,69999.00
960937,18.03.2025,69999.00
960937,19.03.2025,69999.00
960937,20.03.2025,69999.00
960937,21.03.2025,69999.00
960937,22.03.2025,69999.00
960937,23.03.2025,69999.00
960937,24.03.2025,69999.00
960937,25.03.2025,69999.00
960937,26.03.2025,69999.00
960937,27.03.2025,69999.00
960937,28.03.2025,69999.00
960937,29.03.2025,64999.00
960937,30.03.2025,64999.00
960937,31.03.2025,64999.00
960937,01.04.2025,64999.00
960937,02.04.2025,64999.00
960937,03.04.2025,64999.00
960937,04.04.2025,64999.00
960937,05.04.2025,64999.00
960937,06.04.2025,64999.00
960937,07.04.2025,64999.00
960937,08.04.2025,64000.00
960937,09.04.2025,64000.00
960937,10.04.2025,64999.00
960937,11.04.2025,64999.00
960937,12.04.2025,64999.00
960937,13.04.2025,64999.00
960937,14.04.2025,64999.00
960937,15.04.2025,64999.00
960937,16.04.2025,64999.00
960937,17.04.2025,64999.00
960937,18.04.2025,64999.00
960937,19.04.2025,64999.00
960937,20.04.2025,64999.00
960937,21.04.2025,59799.08
960937,22.04.2025,59799.08
960937,23.04.2025,59799.08
960937,24.04.2025,59799.08
960937,25.04.2025,59799.08
960937,26.04.2025,59799.08
960937,27.04.2025,64999.00
960937,28.04.2025,59799.08
960937,29.04.2025,59799.08
960937,30.04.2025,64999.00
960937,01.05.2025,69999.00
960937,02.05.2025,69999.00
960937,03.05.2025,69999.00
960937,04.05.2025,69999.00
960937,05.05.2025,69999.00
960937,06.05.2025,66489.00
960937,07.05.2025,66489.00
960937,08.05.2025,66489.00
960937,09.05.2025,66489.00
960937,10.05.2025,66499.00
960937,11.05.2025,69999.00
960937,12.05.2025,69999.00
960937,13.05.2025,66489.00
960937,14.05.2025,66489.00
960937,15.05.2025,66479.00
960937,16.05.2025,66479.00
960937,17.05.2025,66489.00
960937,18.05.2025,69999.00
960937,19.05.2025,69999.00
960937,20.05.2025,69999.00
960937,21.05.2025,65099.00
960937,22.05.2025,65099.00
960937,23.05.2025,65099.00
960937,24.05.2025,69999.00
960937,25.05.2025,69999.00
960937,26.05.2025,65049.00
960937,27.05.2025,65049.00
960937,28.05.2025,69999.00
960937,29.05.2025,69999.00
960937,30.05.2025,69999.00
960937,31.05.2025,69999.00
960937,01.06.2025,69999.00
960937,02.06.2025,69999.00
960937,03.06.2025,69999.00
960937,04.06.2025,69999.00
960937,05.06.2025,69999.00
960937,06.06.2025,69999.00
960937,12.06.2025,68309.00
960937,13.06.2025,69999.00
960937,14.06.2025,69999.00
960937,15.06.2025,69999.00
960937,16.06.2025,69999.00
997423,"[""02.03.2025",54999.00
997423,03.03.2025,54999.00
997423,04.03.2025,54999.00
997423,05.03.2025,54999.00
997423,06.03.2025,54999.00
997423,07.03.2025,54999.00
997423,08.03.2025,54999.00
997423,09.03.2025,54999.00
997423,10.03.2025,54999.00
997423,11.03.2025,54999.00
997423,12.03.2025,54999.00
997423,13.03.2025,54999.00
997423,14.03.2025,54999.00
997423,15.03.2025,54999.00
997423,16.03.2025,54999.00
997423,17.03.2025,54999.00
997423,18.03.2025,54959.00
997423,19.03.2025,51776.00
997423,20.03.2025,51776.00
997423,21.03.2025,51776.00
997423,22.03.2025,51776.00
997423,23.03.2025,52998.00
997423,24.03.2025,51570.00
997423,25.03.2025,51570.00
997423,26.03.2025,52799.00
997423,27.03.2025,51570.00
997423,28.03.2025,50853.75
997423,29.03.2025,50853.75
997423,30.03.2025,50853.75
997423,31.03.2025,52999.00
997423,01.04.2025,52999.00
997423,02.04.2025,52329.00
997423,03.04.2025,51276.99
997423,04.04.2025,50999.00
997423,05.04.2025,50998.00
997423,06.04.2025,51092.50
997423,07.04.2025,51092.50
997423,08.04.2025,50699.00
997423,09.04.2025,50614.05
997423,10.04.2025,50614.05
997423,11.04.2025,50000.00
997423,12.04.2025,49999.00
997423,13.04.2025,49900.00
997423,14.04.2025,49990.00
997423,15.04.2025,49831.00
997423,16.04.2025,48705.00
997423,17.04.2025,48705.00
997423,18.04.2025,48705.00
997423,19.04.2025,49448.96
997423,20.04.2025,49448.96
997423,21.04.2025,49448.96
997423,22.04.2025,48799.00
997423,23.04.2025,48799.00
997423,24.04.2025,48799.00
997423,25.04.2025,49776.98
997423,26.04.2025,49776.98
997423,27.04.2025,49776.98
997423,28.04.2025,48799.00
997423,29.04.2025,48705.00
997423,30.04.2025,48705.00
997423,01.05.2025,48705.00
